Date,Close,High,Low,Open,Volume
2019-02-26,250.5177459716797,251.39667512709303,250.14104249740362,250.3473357536427,56844100
2019-02-27,250.41004943847656,250.75982000158209,248.86740770538404,249.8001474541523,56921600
2019-02-28,249.9438018798828,250.63442056159886,249.62093655135067,250.19492848121226,69268300
2019-03-01,251.5043487548828,251.9169079368331,250.0693281650552,251.52227659036197,78880500
2019-03-04,250.5894775390625,252.80478293969955,248.2934558328238,252.56263402289468,106494600
2019-03-05,250.2486572265625,250.9123702463741,249.70157092032332,250.71505459790112,59114600
2019-03-06,248.73294067382812,250.3742544670684,248.41007542510283,250.36527686435716,75039800
2019-03-07,246.6522216796875,248.4280355197575,245.8091480375507,248.28453071144233,94885100
2019-03-08,246.1588897705078,246.32929999963554,244.32926526420027,244.79563530822645,85795800
2019-03-11,249.7284698486328,249.88990245570324,246.84947887292867,246.87638430744042,65098900
2019-03-12,250.67027282714844,251.19048123258582,250.09628090510128,250.28461901084762,79667500
2019-03-13,252.32948303222656,253.26225058005173,251.3967154844014,251.5581754968613,80639200
2019-03-14,252.16802978515625,252.77790462896996,251.72856517281116,252.35636785176976,67518400
2019-03-15,253.4138641357422,254.22461004945322,252.53103603472826,252.72023115792376,81309000
2019-03-18,254.3326873779297,254.62997826920073,253.4048285956763,253.63003730487662,62199800
2019-03-19,254.39581298828125,256.1614419912601,253.50399508471358,255.3957541907001,90268100
2019-03-20,253.6300811767578,255.38672040889546,252.52207173026378,254.1796048177356,84609200
2019-03-21,256.4947509765625,256.90011021839473,252.76528100389675,252.81033924719029,79550400
2019-03-22,251.5580596923828,255.6568460874526,251.49499467306418,255.13437412051698,122659300
2019-03-25,251.3689727783203,252.40492739274285,250.10780944374943,251.21581875244794,85575200
2019-03-26,253.24270629882812,254.19758910713398,251.83740603410251,253.125593361551,68125900
2019-03-27,251.91842651367188,253.8192020876901,250.36898967985053,253.23363752069528,72224700
2019-03-28,252.87339782714844,253.3238153497246,251.3960426485766,252.54911040671945,56238500
2019-03-29,254.4678955078125,254.792182930862,253.26077983651035,254.38682365205014,82186800
2019-04-01,257.48565673828125,257.78294768431635,256.19746928226925,256.46773627787417,77617900
2019-04-02,257.61175537109375,257.84598124041696,256.81901626689137,257.67482041149606,40070400
2019-04-03,258.01715087890625,259.22426637741154,257.4135793840035,258.82789681177695,68243200
2019-04-04,258.7017822265625,258.9540149205968,257.6478206980734,258.34145373384234,48997500
2019-04-05,259.9539489746094,260.0079968724831,259.08013797058265,259.3684117534433,58621700
2019-04-08,260.1520690917969,260.26016486067243,258.8728716804163,259.5304909294682,53566300
2019-04-09,258.81884765625,259.51248056467637,258.26935161671037,259.1881932281539,66142300
2019-04-10,259.7016906738281,259.7917796584995,258.81886261012613,259.2332389500564,52601500
2019-04-11,259.629638671875,260.1971691008526,259.0621082428974,260.1881519539477,55093100
2019-04-12,261.3863220214844,261.66557870970394,259.67474078975937,261.24218510316035,69727800
2019-04-15,261.2149963378906,261.5573178665121,260.4132403901941,261.45821177024806,49596700
2019-04-16,261.3863220214844,262.1520373726342,260.7917675426377,262.09798946467595,52153200
2019-04-17,260.74676513671875,262.53040127590526,260.33236114223513,262.5033773189876,58268300
2019-04-18,261.2601013183594,261.53036825574327,260.0349791743683,261.3321834981804,68708500
2019-04-22,261.4853515625,261.63850560047865,260.404366115119,260.49445510855935,40160100
2019-04-23,263.8365173339844,264.07074319403506,261.62047128318324,261.8546696519358,52246600
2019-04-24,263.25103759765625,264.0888075995507,263.1069006901307,263.75550302834347,50392900
2019-04-25,263.0887756347656,263.7463948938671,261.89969466766917,263.1518406646715,57770900
2019-04-26,264.31402587890625,264.3860805896111,262.3592016461365,263.13393411556547,50916400
2019-04-29,264.7284240722656,265.25092386020106,264.3140475962291,264.40413661049115,57197700
2019-04-30,264.86346435546875,265.15173811806574,262.9717330802613,264.3860229636108,81111700
2019-05-01,262.8725891113281,265.70122345349637,262.86357196651386,265.494021561834,71671900
2019-05-02,262.3050537109375,263.67434011390185,260.8096647395023,262.75547108216637,65030200
2019-05-03,264.8724670410156,265.15172364225464,262.4131780296907,263.78246458162147,56543700
2019-05-06,263.782470703125,264.22387098797896,260.25118595039874,260.56648365013655,107198100
2019-05-07,259.3774108886719,261.97182004663614,257.46764511719874,261.37726565699415,144729900
2019-05-08,259.0171203613281,260.72870158715085,258.4225658845317,259.0171203613281,91568300
2019-05-09,258.2333984375,258.83694257192565,255.20657814304815,256.9452108156126,103471100
2019-05-10,259.53057861328125,260.28727674235887,254.30571892493052,257.2964978336447,112429300
2019-05-13,253.00848388671875,255.3776841385173,252.17071400422503,254.41381166197624,127290500
2019-05-14,255.29656982421875,256.82799993876176,253.90028691900858,254.02638949207804,77003200
2019-05-15,256.7919616699219,257.4315466698513,253.45886196816204,253.66606386562466,73956400
2019-05-16,259.1702880859375,260.5305304916225,257.4226656657311,257.4947203827888,76749600
2019-05-17,257.4945983886719,259.98091106448203,256.84599627721246,256.8640305664134,100353000
2019-05-20,255.79209899902344,257.6027585823994,255.0443905838486,255.89117764922898,62877600
2019-05-21,258.0982360839844,258.4765713763025,257.2334147189398,257.48564741091906,46847100
2019-05-22,257.3055419921875,258.2604250284997,256.82810047403143,257.1433982670718,49482500
2019-05-23,254.16151428222656,255.1253865134005,252.74719721183564,255.0803557751254,98733800
2019-05-24,254.73809814453125,256.01729582994847,254.11651984904475,255.6028919720907,55268100
2019-05-28,252.368896484375,255.97223615216205,252.35088968290407,255.01735333950248,70029400
2019-05-29,250.67530822753906,251.65721493237672,249.2700080360927,251.25185573751625,104972900
2019-05-30,251.35997009277344,252.26982217173114,250.26095037557218,251.43202479119464,62523800
2019-05-31,247.97280883789062,249.6393588730026,247.94578489099905,248.81060617412786,86862800
2019-06-03,247.34225463867188,249.1258902150911,246.00900903833892,248.00886369318812,96428000
2019-06-04,252.71119689941406,252.84631662733304,249.18892937140495,249.639346792,77231900
2019-06-05,254.90023803710938,254.92726198471507,252.52204817390717,254.3327076460896,71169700
2019-06-06,256.5577697753906,257.2333959536874,254.54892553301983,255.19752776383675,69430400
2019-06-07,259.12518310546875,260.2061961055513,257.4045849508437,257.5757458007118,74272200
2019-06-10,260.3142395019531,261.98078942020163,260.2241505215321,260.67456793234,60799100
2019-06-11,260.2510986328125,262.5031850306238,259.6024966505913,262.133839562428,58641300
2019-06-12,259.791748046875,260.5754698846852,259.2782656388976,260.0169567355007,47096300
2019-06-13,260.8636779785156,261.22403382067426,259.99888443817497,260.7015343443188,48945200
2019-06-14,260.5754699707031,261.179013861294,259.809754930864,260.5754699707031,52324700
2019-06-17,260.6746520996094,261.44036744347824,260.5034912289338,260.80977186822014,39205700
2019-06-18,263.4040222167969,264.45801075765166,262.13384217680857,262.4941979970836,85434800
2019-06-19,263.9987487792969,264.5302382227046,262.5664241793389,263.53931405223796,78674400
2019-06-20,266.5209655761719,266.92635222484796,264.06170421417744,266.68313673041985,116570000
2019-06-21,266.1336669921875,267.5095862098621,265.91642385913804,266.2513495642616,83309500
2019-06-24,265.8077087402344,266.6585865868795,265.65380982514523,266.34178300435536,47582700
2019-06-25,263.20068359375,265.8891769398379,263.0920620646163,265.8620215575545,82028700
2019-06-26,262.9382019042969,264.6037967215319,262.8295803591529,264.0968777608522,51584900
2019-06-27,263.87060546875,264.37752449052414,263.31843667271613,263.69861212653933,40355200
2019-06-28,265.22845458984375,265.72631265254813,264.33229902696894,264.8482514760384,59350900
2019-07-01,267.63623046875,268.7768117440282,266.4322774281771,268.5595410665901,78705600
2019-07-02,268.33331298828125,268.38762376676675,266.74918415742064,267.59102884896026,61504500
2019-07-03,270.47857666015625,270.4966986632992,268.867293005705,269.01213090582485,40898900
2019-07-05,270.1708679199219,270.33382786024254,267.9531044059566,269.24755717482327,51677300
2019-07-08,268.686279296875,269.98979283576267,268.1431440515041,268.85827258499256,45841800
2019-07-09,269.021240234375,269.31994946484144,267.47332806284766,267.52763883202334,41101300
2019-07-10,270.3066711425781,271.2571649910291,269.555353643339,270.0894280343671,58448500
2019-07-11,270.9403076171875,271.18470609038985,269.93553071345565,270.9493686208283,50826100
2019-07-12,272.1532287597656,272.22566152144543,271.12129671836635,271.42906689299434,40326000
2019-07-15,272.2437744140625,272.5877609929242,271.7368555478473,272.5877609929242,33900000
2019-07-16,271.3657531738281,272.3614966723665,271.0579829333727,272.15328696925974,36650100
2019-07-17,269.5190734863281,271.5014992547846,269.5190734863281,271.33856696217356,36036300
2019-07-18,270.5057678222656,270.88597081349883,268.5776803578232,269.0212274934216,51392600
2019-07-19,269.00311279296875,271.6282342722078,268.8311195033801,271.6010788909573,58678600
2019-07-22,269.6639404296875,270.2070757552025,268.88546764229045,269.40141995777003,43638100
2019-07-23,271.5920715332031,271.5920715332031,269.953632082453,270.7864433136411,44564500
2019-07-24,272.8684387207031,272.8684387207031,270.7411746175419,270.8317017841682,47213200
2019-07-25,271.5648498535156,272.470066019694,270.75919420561445,272.4157552597237,55394100
2019-07-26,273.3844299316406,273.5835786563894,272.1261658014066,272.2529093648894,45084100
2019-07-29,272.8865051269531,273.38439067984694,272.33433642966406,273.2667081377991,38126500
2019-07-30,272.2165832519531,272.623941541799,271.103157518043,271.4833604302327,45849000
2019-07-31,269.2384033203125,272.65108551133346,267.2197892073229,272.460970250692,104245200
2019-08-01,266.8940124511719,272.35246649157233,266.09741756218915,269.3924186711607,142646600
2019-08-02,264.8843688964844,266.24219324196565,263.32739587533223,265.99779480478156,116749700
2019-08-05,256.9184875488281,260.892372596246,255.01752786298675,260.78375106419935,178745400
2019-08-06,260.5212707519531,260.73854147453096,257.3349189459399,258.8104261086006,120711700
2019-08-07,260.6750793457031,261.4445185495751,255.30715454545978,257.44345126444256,140572300
2019-08-08,265.7896423339844,265.7896423339844,261.61660787402644,262.1687766333647,87713900
2019-08-09,263.9792175292969,265.4456637627405,262.19594001239,264.8482175889276,93730000
2019-08-12,260.765625,263.9700703060593,259.81513146006324,262.4764691718785,65527600
2019-08-13,264.821044921875,266.26939667676976,260.1229696286607,260.46695627826205,94299800
2019-08-14,256.9908752441406,261.372118364232,256.86415934036023,260.76563897648515,135622100
2019-08-15,257.6698303222656,258.5660133001021,255.62406014182483,257.8780400292399,99556600
2019-08-16,261.47174072265625,261.90622687818694,257.72413188114456,259.3263824546937,83018300
2019-08-19,264.62188720703125,265.30079947919467,263.81625900906977,264.4951712812332,53571800
2019-08-20,262.5941467285156,264.64897742124305,262.46743083392226,264.114903213662,51596400
2019-08-21,264.7304382324219,265.1015524936121,264.0696205874962,264.7575936082407,49524700
2019-08-22,264.6490783691406,266.07027488099453,262.874861793045,265.4366399163249,51666400
2019-08-23,257.850830078125,265.01109325696694,256.6016273506525,263.34549882867196,149161500
2019-08-26,260.7023010253906,260.7023010253906,258.5116653687146,260.04148316459356,72423800
2019-08-27,259.6794128417969,262.46749470133955,258.9190344141973,262.0963526786402,66668900
2019-08-28,261.5079345703125,261.67086686459277,258.21293417482644,259.0185898937804,59696700
2019-08-29,264.8481750488281,265.37321597709513,263.0648978183525,264.0697022845135,57899400
2019-08-30,264.7304382324219,266.35075503127933,263.798066829308,266.3326606557337,62901200
2019-09-03,263.1824951171875,263.94287325408277,261.8518264713707,263.0286238647804,69101400
2019-09-04,266.16973876953125,266.1878331457817,264.60370503630537,265.3550498382295,46887300
2019-09-05,269.591552734375,270.50580250609715,266.13361948386745,268.6591809547892,83258100
2019-09-06,269.7995910644531,270.44231425088213,269.2293282458571,269.90824017870676,49584300
2019-09-09,269.935546875,270.876952059632,268.9941140653553,270.78645251784974,51260300
2019-09-10,269.8721008300781,269.9354725918967,267.91683059042794,269.175066700084,57947100
2019-09-11,271.79119873046875,271.8726648838631,269.5281579417055,270.1799147938697,68821100
2019-09-12,272.7326354980469,273.79172313296596,271.9360407085292,272.69641910988423,72908700
2019-09-13,272.5515441894531,273.5291931620798,272.180402229938,273.1761455816851,62104800
2019-09-16,271.7097473144531,272.5968692967688,271.0670514305876,271.4200714477773,58191200
2019-09-17,272.3977355957031,272.48823513713944,271.33862023577393,271.5106135645232,41475500
2019-09-18,272.56060791015625,272.6692294359746,269.97167516979073,272.00841165390426,73375800
2019-09-19,272.5425109863281,273.9456128239517,272.20758537589813,272.9498693706403,76560500
2019-09-20,271.2549133300781,273.4283852992772,270.4637424467602,273.14644672050537,89565000
2019-09-23,271.191162109375,271.90959322004414,270.336327054296,270.5909570013887,43476800
2019-09-24,269.06317138671875,272.6734770496111,268.09921319736446,272.28244316672976,94869400
2019-09-25,270.6546325683594,271.10022805596975,267.66270975241423,269.14503076538426,71854000
2019-09-26,270.0908508300781,270.87291876039774,268.6812968846937,270.66377525710146,56179700
2019-09-27,268.63568115234375,270.9546585387981,267.0806211361253,270.84550766263965,84746600
2019-09-30,269.8815612792969,270.59088936551007,269.1085965366539,269.1540552559003,51662400
2019-10-01,266.67144775390625,271.4184990741899,266.4532014526551,270.7637324178549,88242400
2019-10-02,261.9606628417969,265.0980907812051,260.66933580048186,265.0889879385326,122539500
2019-10-03,264.1069641113281,264.1342448983291,259.01433776802537,261.7334246319195,85278800
2019-10-04,267.6809387207031,267.93556870041675,264.70719358868433,264.7617829260246,65091200
2019-10-07,266.5259704589844,268.50847634083834,266.2440597044821,266.8806484903429,59610500
2019-10-08,262.3882141113281,265.4074176476115,262.35183047463295,264.67080858188825,95708100
2019-10-09,264.87994384765625,265.81662125732413,263.7795817068035,264.4070675955947,62359400
2019-10-10,266.67144775390625,267.55356355823847,264.63440826867793,264.7980929946163,55296300
2019-10-11,269.43603515625,271.67314311799345,269.30873405810314,269.4269323090313,98720400
2019-10-14,269.13592529296875,269.79069193177,268.79035015685406,269.1177195999643,40394800
2019-10-15,271.8004455566406,272.54615738895194,270.06349481421915,270.1817208062417,46754500
2019-10-16,271.36395263671875,272.0551029660115,270.927460009867,271.3366718475405,48928200
2019-10-17,272.1641845703125,273.03719744331266,271.4730343465405,272.5279376213477,45736600
2019-10-18,270.9728698730469,272.2733001769917,270.1180349628478,271.62763644782535,64304000
2019-10-21,272.8098449707031,273.009913309205,271.85498975437696,272.29151006181155,39048600
2019-10-22,271.9187316894531,273.6374771193446,271.82778646373816,273.3464634980912,48594700
2019-10-23,272.7098693847656,272.76443096306724,271.45489757866204,271.664068797207,34352200
2019-10-24,273.1554260253906,273.79201468518664,272.3278718686874,273.64650791287386,35453100
2019-10-25,274.2740173339844,274.8196608389771,272.527963668524,272.58252524376513,45205400
2019-10-28,275.8198547363281,276.3200392949273,275.4652046517507,275.49248542748745,42147000
2019-10-29,275.7381591796875,276.6657615536214,275.4198647916236,275.5471936478828,44284900
2019-10-30,276.5838623046875,276.95669044401245,274.6286376454852,275.9381708137291,49643900
2019-10-31,275.8472595214844,276.5747934558149,274.39224715798696,276.5747934558149,69053800
2019-11-01,278.40264892578125,278.4481076482956,277.1294716644442,277.2931841211673,71141500
2019-11-04,279.5212707519531,280.0941951369652,279.1484147592851,279.95779117686374,60606900
2019-11-05,279.2120361328125,280.02141242557303,278.9210225610841,279.72129600704636,42933200
2019-11-06,279.2757873535156,279.5485953164355,278.33000682774275,279.2121229113042,46487100
2019-11-07,280.2579040527344,281.59471848215986,279.7850276994163,280.6125821321642,54272300
2019-11-08,280.948974609375,281.0035361826021,279.2120238547651,279.9122492128996,49032100
2019-11-11,280.4125061035156,280.5852937140423,279.43034202761794,279.5667737483614,35797300
2019-11-12,281.0035400390625,281.9038337622453,280.2305474042965,280.7761908966361,46484600
2019-11-13,281.0944519042969,281.49458856771133,279.78491877904554,280.0122678945048,53917700
2019-11-14,281.5036926269531,281.585562739211,280.17598142677315,280.8125701165942,51219900
2019-11-15,283.540771484375,283.5862302129895,282.1493958072757,282.8405183461568,62023600
2019-11-18,283.7499694824219,283.9864215228647,282.8496755631772,283.30437394705217,49228000
2019-11-19,283.66802978515625,284.35917997236,283.02236607228707,284.3500771269776,67804700
2019-11-20,282.6131896972656,283.5953536303308,281.05812918125986,283.07699087413437,79406200
2019-11-21,282.1584777832031,282.83145015014986,281.3582320740642,282.72232699674834,54664700
2019-11-22,282.785888671875,283.0405185464772,281.77647201802966,282.9041146409001,44850200
2019-11-25,284.9776611328125,284.9776611328125,283.7136140549297,283.7136140549297,48647200
2019-11-26,285.62322998046875,285.80512037479554,284.69565557558855,285.0139498893716,37569000
2019-11-27,286.8964538574219,286.8964538574219,285.88700918425144,286.1052554908473,44444600
2019-11-29,285.8324279785156,286.5781398116173,285.60507884056364,286.3325849809778,36592700
2019-12-02,283.40435791015625,286.1507255365374,282.9769404159021,286.08706111657636,75767800
2019-12-03,281.5036926269531,281.585562739211,279.30296850429954,280.6852412775978,73941700
2019-12-04,283.2406921386719,283.84089729888063,282.20399431837325,282.5495695093345,49080000
2019-12-05,283.7499694824219,283.95914072993565,282.4404359166549,283.94096278551194,40709000
2019-12-06,286.34161376953125,286.74175036904404,285.65046368808675,285.6595665320762,48927000
2019-12-09,285.44146728515625,286.6236720044926,285.36870000091517,285.9507272644938,34838500
2019-12-10,285.1230163574219,286.0505905779489,284.4682499215874,285.38674905100623,52649800
2019-12-11,285.9324951171875,286.1871250585876,285.04127644599606,285.5778171170683,53429100
2019-12-12,288.3968811035156,289.17894867633004,285.70507556448115,285.9414997537219,96389600
2019-12-13,288.5697021484375,289.79739296590316,287.3874700546423,288.16046262508945,81503900
2019-12-16,290.5521545410156,291.14325666014565,288.5060126076282,290.2975246549638,82749700
2019-12-17,290.6158447265625,291.2342276828815,290.5340023722772,290.93413905050215,61097700
2019-12-18,290.6340637207031,291.23426882282587,290.5795021434722,291.00691966683615,48133000
2019-12-19,291.8253173828125,291.89808464078646,290.5703458322475,290.8249757300014,85310500
2019-12-20,293.10479736328125,294.237984386414,291.8802179923732,292.85803523538505,147142100
2019-12-23,293.5526428222656,293.94559931902836,293.4064206141374,293.8907694771096,52990000
2019-12-24,293.56170654296875,293.82670807350945,293.2601146095581,293.7810258479753,20270000
2019-12-26,295.12445068359375,295.1335982854988,293.93643377520567,293.9455534880805,30911200
2019-12-27,295.0513000488281,295.9103378824698,294.52126907589263,295.85550805385674,42528800
2019-12-30,293.4246826171875,295.27071355846556,292.94033376298796,295.13363895615134,49729100
2019-12-31,294.13739013671875,294.38415221906047,292.5746844676578,292.9219585916766,57077300
2020-01-02,296.8881530761719,296.90644827655234,294.74970630853255,295.672721478946,59151200
2020-01-03,294.64007568359375,295.7641429457349,293.4429112798059,293.4977411082979,77709700
2020-01-06,295.7641296386719,295.8463743777095,292.76661707449347,292.8854243272233,55653900
2020-01-07,294.9325256347656,295.67275622250656,294.4847115081981,295.19752718117184,40496400
2020-01-08,296.5042724609375,297.7197037636209,294.8775896957046,295.1243238398234,68296000
2020-01-09,298.5148620605469,298.5879870903448,297.48218715461246,298.0670758368869,48473300
2020-01-10,297.6558532714844,299.2551218137174,297.1897996894312,299.0997799160431,53029300
2020-01-13,299.7029724121094,299.712092126062,297.8478217931054,298.27734079795033,47086800
2020-01-14,299.2460021972656,300.31521183370324,298.68852837435486,299.264269511989,62832800
2020-01-15,299.9222412109375,300.68073912701385,299.07235094750735,299.15459569341715,72056600
2020-01-16,302.4170837402344,302.4170837402344,301.07369722923175,301.3021641332184,54050300
2020-01-17,303.35845947265625,303.5686312399201,302.3531992084545,303.12999249847564,95846000
2020-01-21,302.7642822265625,303.56849006392315,302.32564368910903,302.3987408156773,77742400
2020-01-22,302.80084228515625,304.2721834050225,302.64550043407195,303.62331742525095,48914900
2020-01-23,303.1481628417969,303.55941441938006,301.0371309067921,302.1520504997015,51963000
2020-01-24,300.4523010253906,303.88845281451574,299.1637441044687,303.80620806071624,87578400
2020-01-27,295.6361083984375,297.11656914672125,294.86846311743926,295.2065895983411,84062500
2020-01-28,298.7342529296875,299.6115581923156,295.7276201151106,297.06185926917453,63834000
2020-01-29,298.4874572753906,300.3243402372707,298.28640527016483,300.0958733171972,53888900
2020-01-30,299.45611572265625,299.6663153017545,295.67271852206113,296.42206872649126,75491800
2020-01-31,294.0186767578125,298.9901194730198,293.1048090217675,298.8347496867189,113845600
2020-02-03,296.2027587890625,298.067056481467,295.3802835359217,295.499090784858,69083000
2020-02-04,300.71728515625,301.5854705749679,299.4927058581297,299.81256511181664,62573200
2020-02-05,304.1899719238281,304.4001715229161,302.18862743263116,303.6507933581962,65951100
2020-02-06,305.2134704589844,305.4053748205114,304.1350856388759,305.1494930421346,50359700
2020-02-07,303.5868225097656,305.22262540475447,303.038496381652,304.15341594950706,64139400
2020-02-10,305.853271484375,305.9172489243438,302.6638817568983,302.7004442781708,42070000
2020-02-11,306.38330078125,307.9916890041701,305.85324188570775,307.20577615157714,54864500
2020-02-12,308.3572692871094,308.5674410211826,307.4525212476893,307.81806277084456,43992700
2020-02-13,308.0281982421875,308.99689562686603,306.6573968990736,306.9315460120865,54501900
2020-02-14,308.521728515625,308.6405357740244,307.24231936560784,308.4394837726626,64582200
2020-02-18,307.7266845703125,308.58572245034776,306.33758779968736,307.52563255819723,57226200
2020-02-19,309.1979675292969,309.8742206443196,308.41205476200304,308.6953514933789,48814700
2020-02-20,307.9277038574219,309.4721423570291,304.9393389090685,308.64963919276863,74163400
2020-02-21,304.7565612792969,306.8858604042742,303.93405817128195,306.57514878327885,113788200
2020-02-24,294.649169921875,304.8296393108705,293.5707850824369,295.3071556336412,161088400
2020-02-25,285.7207336425781,296.6505836333486,284.8434284508616,296.0383078861717,218913200
2020-02-26,284.66973876953125,290.71038982346295,283.938655892988,287.1188970838777,194773800
2020-02-27,271.88482666015625,284.72465849868144,271.88482666015625,279.1500591654127,284353500
2020-02-28,270.742431640625,272.23204033235453,260.9457695802284,263.833594623337,384975800
2020-03-02,282.4673767089844,282.53135414421934,269.0974871963839,272.5244912250123,238703600
2020-03-03,274.3796081542969,286.8082134931983,271.93959720140725,282.8420313278847,300139100
2020-03-04,285.9126892089844,286.13203646293175,277.20352949945715,279.7532286727096,176613400
2020-03-05,276.4083557128906,281.90070830188273,274.1693970755827,278.71131965746457,186366800
2020-03-06,271.83905029296875,273.0453622263488,265.23180535005173,267.9002831419246,228667200
2020-03-09,250.60987854003906,259.71199044908684,249.89706305118028,251.58769550685614,309417300
2020-03-10,263.5777282714844,263.6690927281698,249.94281022843532,260.1233095601224,276444100
2020-03-11,250.7287139892578,257.65584636432993,247.54847242990883,256.52265940769087,255316300
2020-03-12,226.73976135253906,243.69201339678398,226.34679091110453,233.9501784025559,392220700
2020-03-13,246.12290954589844,248.09686755677936,227.11445443510044,240.4295024882784,329566100
2020-03-16,219.191162109375,234.7725944345364,216.9156266338003,220.40659381646842,297240000
2020-03-17,231.02574157714844,234.10548499816915,216.65060754197967,223.93411978479276,262070500
2020-03-18,219.32827758789062,226.9773468065231,208.38014496942634,215.90127325057983,327597100
2020-03-19,219.79428100585938,226.07256060162746,212.2183250976438,218.64281290463057,289322000
2020-03-20,210.3224639892578,224.72697702090403,210.0466887261092,222.94364621592393,347158800
2020-03-23,204.9448699951172,211.13136077030381,200.63362552870024,209.761700043424,326025200
2020-03-24,223.51358032226562,224.38687102789407,214.91868012837566,215.4886054086695,235494500
2020-03-25,226.8595733642578,235.64753271475618,220.3881202388159,225.09463160277366,299430300
2020-03-26,240.10585021972656,241.57661392737845,228.93705947674567,229.36910403044877,257632800
2020-03-27,232.9541778564453,239.74737193984004,230.77558000293203,232.8162972428731,224341200
2020-03-30,240.51951599121094,241.2365231887897,233.05528002333395,235.05003225521446,171369500
2020-03-31,236.9345245361328,242.06388036704556,235.52808599757387,239.5175912111788,194881100
2020-04-01,226.27127075195312,236.85174851191033,224.20297754937033,227.95348423990177,189554600
2020-04-02,231.49256896972656,232.27391576246694,224.8372560253544,225.38880648912135,177660400
2020-04-03,228.14651489257812,232.8622275477319,225.41636693712175,230.50895788891833,135561200
2020-04-06,243.47032165527344,245.43751218467895,228.12819082195605,237.01725559130563,188061200
2020-04-07,243.71852111816406,252.8190070197748,243.49791211907876,252.06522220219827,201427200
2020-04-08,251.89971923828125,253.7106259149399,243.82878088383262,246.31991721822396,153774500
2020-04-09,255.73301696777344,258.49074168826115,253.22347737304005,255.1630636276637,189999200
2020-04-13,253.3980255126953,255.09862729601355,249.49125052132217,254.75851254995277,114839100
2020-04-14,260.8716125488281,261.89195738074227,253.26029231760305,258.2885455898214,134143400
2020-04-15,255.3285675048828,261.0094741207393,253.2142948960848,255.15390934862907,121775000
2020-04-16,256.560302734375,257.4151905782351,253.49003955687044,256.6062535871755,131798300
2020-04-17,263.4913330078125,264.098007563754,259.5937309187142,262.3330800222529,146684800
2020-04-20,258.8492126464844,263.6292797051415,258.6286036617239,259.786828884741,100109300
2020-04-21,250.98974609375,255.58595430937598,250.05210166382398,254.38175000112426,126385700
2020-04-22,256.560302734375,258.30685593614993,254.5471616484955,255.87087162422512,92951600
2020-04-23,256.5419006347656,261.00942882801934,256.2385632888214,257.83803449166567,104709700
2020-04-24,260.11773681640625,260.7887931290741,256.00872668784143,258.0586450832086,85063200
2020-04-27,263.8682556152344,264.98973134296574,261.6345055515394,262.09412629154366,77896600
2020-04-28,262.65496826171875,267.86705353120357,262.3516027595808,267.5177371605155,105270000
2020-04-29,269.53076171875,271.0659071925588,266.9568970325676,267.98644290704055,118745600
2020-04-30,267.02130126953125,269.63194396115506,265.28392123731965,268.1519504463422,122901700
2020-05-01,259.9523010253906,267.18672684650835,258.78484641412496,262.26877941171466,125180000
2020-05-04,260.66925048828125,260.97258776035505,256.58781705500485,258.0677820162113,80873200
2020-05-05,263.0777587890625,265.89063587333334,260.7980294956221,263.4914287350549,79569900
2020-05-06,261.29437255859375,265.1643710660051,260.8623279708527,264.77830538088773,73632600
2020-05-07,264.4473876953125,266.3778004537861,263.9418160920804,264.5117413329673,75250400
2020-05-08,268.822998046875,269.2918202089729,266.4513391653479,267.5820163579853,76452400
2020-05-11,268.87811279296875,270.2569749098558,266.4697047839562,266.89254797828886,79514200
2020-05-12,263.5189514160156,270.47758767684087,263.3810427599695,270.0639458677684,95870800
2020-05-13,258.85833740234375,263.99689253994427,256.4315270763484,262.9581454558485,144721100
2020-05-14,261.95623779296875,262.08491700872327,250.94371509495167,256.4224143490226,121977900
2020-05-15,263.1604309082031,263.2063817576998,258.61937607827673,259.56619361268525,111146300
2020-05-18,271.1761474609375,272.78481952214645,269.0619039731258,269.383615942956,119703800
2020-05-19,268.39093017578125,272.28850498888653,268.3725554456711,270.5787293388812,95189300
2020-05-20,272.9503479003906,273.81443707877554,271.70019303559144,271.93000339041674,85861700
2020-05-21,271.0659484863281,273.6306402253111,269.97204881480235,272.82170318555836,78293900
2020-05-22,271.5806884765625,271.75534659131654,269.5399713937195,270.78095292638466,63958200
2020-05-26,274.9266662597656,277.78552119257876,271.59901735603495,277.54650948578575,88951400
2020-05-27,279.01739501953125,279.05417253749494,272.8952427443175,277.72126102832135,104817400
2020-05-28,278.5025939941406,282.0600540546706,277.8315376106127,280.0469129571108,90405200
2020-05-29,279.7434997558594,280.3317995595068,275.28517414932355,278.03369646881987,119090800
2020-06-01,280.874267578125,281.48097041759445,278.5853649065574,279.10013797282943,55758300
2020-06-02,283.19989013671875,283.2458690404746,280.46056860288843,281.7934518574034,74267200
2020-06-03,286.96875,287.92476883249293,284.909658409725,285.18541958591584,92567600
2020-06-04,286.2149658203125,287.7225350605196,284.1190967189892,285.98515548879453,75794400
2020-06-05,293.55059814453125,295.324727633124,291.5466582645759,291.6110119068838,150524700
2020-06-08,297.0988464355469,297.2918792842742,293.817147742069,294.35949682860377,73641200
2020-06-09,294.8834533691406,297.17235545339963,293.5689168610725,294.43300601196165,77479200
2020-06-10,293.2380065917969,296.3542484031599,292.5209994219378,295.462583123064,95000800
2020-06-11,276.3331604003906,286.94121464894255,275.7816379696527,286.306935800571,209243600
